id,sampledSeconds,traveltime,overlapTraveltime,density,laneDensity,occupancy,waitingTime,timeLoss,speed,speedRelative,departed,arrived,entered,left,laneChangedFrom,laneChangedTo,interval,congestion_level
1220032704,2000.57,21.39,21.76,1.98,0.49,0.24,0.0,131.38,13.13,0.95,10,8,82,85,54,54,7,2
1220032705,1476.85,14.3,14.87,2.22,0.56,0.27,0.0,115.57,12.74,0.92,3,6,97,93,26,26,7,2
1220032706,782.24,11.16,11.53,1.33,0.33,0.16,0.0,92.39,14.55,0.87,5,3,63,65,34,34,7,2
1220032707,390.4,5.61,6.03,1.47,0.37,0.17,0.0,20.96,13.06,0.94,0,4,65,60,19,19,7,2
1220032801,1260.67,6.58,7.06,4.15,1.38,0.65,0.0,82.61,12.66,0.91,0,5,178,174,8,8,7,2
1220032802,2051.09,10.71,11.09,4.1,1.37,0.66,0.0,118.17,12.98,0.93,2,1,183,184,20,20,7,2
1220032803,3645.78,18.72,19.11,4.17,1.39,0.68,0.0,211.07,12.98,0.93,2,2,189,188,81,81,7,2
1220032804,1936.12,10.85,11.23,3.82,1.27,0.61,0.0,115.35,12.98,0.93,2,3,171,169,40,40,7,2
1220032805,2608.39,15.79,16.17,3.54,1.18,0.58,0.0,160.69,12.95,0.93,2,1,159,160,99,99,7,2
1220032901,988.27,7.04,7.42,3.25,1.08,0.51,0.0,122.67,12.05,0.87,4,0,130,133,23,23,7,2
1220032902,1541.84,10.69,11.09,3.08,1.03,0.49,0.0,82.39,12.98,0.93,0,0,139,139,29,29,7,2
1220032903,3039.28,18.93,19.39,3.47,1.16,0.57,0.0,209.14,12.8,0.92,11,4,146,153,59,59,7,2
1220032904,1598.58,10.87,11.27,3.15,1.05,0.51,0.0,104.38,12.94,0.93,3,6,139,136,35,35,7,2
1220032905,2175.89,15.91,16.39,2.96,0.99,0.48,0.0,145.08,12.78,0.92,8,8,125,125,24,24,7,2
1220033001,2013.6,9.14,9.53,4.7,1.17,0.56,0.0,119.11,13.03,0.94,1,10,211,201,40,40,7,2
1220033002,5305.04,27.26,27.64,4.13,1.03,0.51,0.0,298.51,13.09,0.94,12,0,180,193,102,102,7,2
1220033003,942.97,4.99,5.37,4.03,1.01,0.47,0.0,57.78,13.03,0.94,1,4,175,171,35,35,7,2
1220033004,2157.3,12.43,12.81,3.79,0.95,0.46,0.0,184.54,12.74,0.92,13,1,156,167,74,74,7,2
1220033101,1496.59,9.32,9.73,3.49,0.87,0.42,0.0,94.9,12.75,0.92,2,3,152,151,85,85,7,2
1220033102,4254.69,27.97,28.38,3.27,0.82,0.4,0.0,220.03,12.89,0.93,4,3,146,147,156,156,7,2
1220033103,822.88,5.2,5.63,3.51,0.88,0.41,0.0,62.99,12.43,0.9,5,5,141,142,23,23,7,2
1220033104,2929.24,21.18,22.37,5.14,1.29,0.62,896.0,1347.7,7.3,0.53,1,0,130,131,50,50,7,0
1220033201,2912.37,16.39,16.83,3.76,1.25,0.61,0.0,165.62,13.09,0.94,3,4,171,169,43,43,7,2
1220033202,5354.45,30.72,31.1,3.7,1.23,0.61,0.0,317.42,13.1,0.94,6,8,167,165,271,271,7,2
1220033301,1226.51,17.09,17.56,1.58,0.53,0.26,0.0,107.79,12.55,0.9,8,6,63,64,24,24,7,2
1220033302,2325.81,39.09,40.14,1.6,0.53,0.26,382.0,618.59,10.17,0.73,5,0,53,58,15,15,7,0
1220033401,1060.17,9.61,10.73,3.61,1.81,0.85,172.0,431.5,8.06,0.58,1,0,98,97,25,25,7,0
1220033402,3624.95,33.67,34.1,2.32,1.16,0.57,0.0,200.33,12.86,0.93,0,7,106,100,41,41,7,2
1220033403,1421.57,13.8,14.22,2.25,1.13,0.55,0.0,92.64,12.68,0.91,1,3,99,97,53,53,7,2
1220033501,1152.15,6.55,6.95,3.93,1.96,0.92,0.0,100.67,12.45,0.9,1,0,165,166,13,13,7,2
1220033502,5988.85,33.67,34.11,3.84,1.92,0.95,0.0,320.87,12.86,0.93,3,11,172,164,74,74,7,2
1220033503,3702.55,27.18,28.39,5.95,2.97,1.45,1489.0,1992.66,6.27,0.45,0,4,131,124,25,25,7,0
1220033602,4667.27,26.25,26.72,3.76,0.75,0.37,0.0,247.79,13.1,0.94,0,1,175,173,103,103,7,2
1220033603,2956.47,15.68,16.09,4.04,0.81,0.39,0.0,199.38,12.96,0.93,7,2,177,182,158,158,7,2
1220033701,3231.31,26.36,26.74,2.6,0.52,0.26,0.0,198.71,13.09,0.94,12,0,109,122,244,244,7,2
1220033702,2642.1,15.64,16.13,3.61,0.6,0.29,0.0,181.6,12.93,0.93,7,2,157,163,150,150,7,2
1220033800,551.17,54.57,56.11,0.54,0.27,0.13,125.0,197.9,5.14,0.62,10,0,0,10,10,10,7,0
1220033900,147.45,36.51,37.16,0.14,0.07,0.04,0.0,11.22,7.78,0.93,0,4,4,0,0,0,7,0
1220034001,3897.49,14.79,15.85,8.02,2.67,1.28,674.0,1390.25,8.83,0.64,5,2,242,243,83,83,7,0
1220034002,9573.86,39.33,39.72,5.16,1.72,0.85,0.0,499.02,13.1,0.94,5,4,237,237,153,153,7,2
1220034101,2565.15,10.5,10.89,5.28,1.76,0.85,0.0,167.58,12.85,0.93,6,3,230,233,127,127,7,2
1220034102,15374.41,66.6,67.86,8.29,2.76,1.37,5322.0,6815.63,7.66,0.55,0,7,228,213,268,268,7,0
1220034202,3067.49,15.15,15.58,4.28,0.86,0.42,0.0,160.77,13.12,0.94,1,2,196,195,95,95,7,2
1220034203,2407.31,10.52,10.93,4.94,0.99,0.48,0.0,164.27,12.85,0.92,11,0,209,221,133,133,7,2
1220034204,2972.92,12.77,13.16,4.94,0.99,0.48,0.0,158.29,13.09,0.94,4,0,223,226,168,168,7,2
1220034302,3139.09,15.29,15.67,4.38,0.88,0.43,0.0,180.9,13.04,0.94,0,0,201,201,173,173,7,2
1220034303,2533.84,10.46,10.84,5.2,1.04,0.5,0.0,152.44,12.96,0.93,3,8,231,227,121,121,7,2
1220034304,3297.83,12.89,13.31,5.48,0.91,0.44,0.0,184.62,12.94,0.93,5,0,244,247,142,142,7,2
1220034402,2573.58,15.27,16.43,6.42,2.14,1.02,713.0,1251.13,7.08,0.51,9,1,148,156,86,86,7,0
1220034404,486.45,4.22,4.61,2.72,1.36,0.61,0.0,69.9,11.88,0.86,3,0,103,106,2,2,7,2
1220034405,1687.25,19.53,20.23,1.96,0.98,0.48,0.0,208.12,12.06,0.87,2,1,81,84,52,52,7,2
1220034406,810.42,5.96,6.34,2.6,0.87,0.41,0.0,85.03,14.43,0.87,3,0,125,128,39,39,7,2
1220034407,3493.25,26.09,26.47,2.85,0.95,0.47,0.0,175.69,13.06,0.94,3,0,129,132,89,89,7,2
1220034502,894.93,8.72,9.13,2.23,0.74,0.35,0.0,75.26,12.74,0.92,0,0,98,98,46,46,7,2
1220034504,387.34,4.18,4.59,2.16,1.08,0.5,0.0,51.05,11.94,0.86,11,1,74,85,5,5,7,2
1220034505,1716.51,22.77,23.53,1.94,0.97,0.47,213.0,405.84,10.65,0.77,0,13,73,60,10,10,7,2
1220034506,1896.11,25.26,25.63,1.55,0.52,0.25,0.0,108.83,13.49,0.97,1,0,73,74,43,43,7,2
1220034507,445.58,5.59,5.95,1.43,0.48,0.22,0.0,36.81,15.38,0.92,2,1,73,74,2,2,7,2
1220034601,4730.94,15.53,16.02,6.58,1.32,0.64,0.0,312.21,12.78,0.92,10,4,285,290,202,202,7,2
1220034602,8589.96,22.41,22.82,8.2,1.64,0.81,0.0,508.36,12.97,0.93,12,53,367,323,398,398,7,2
1220034603,6333.66,19.21,19.6,7.17,1.43,0.7,0.0,482.19,12.78,0.92,41,0,284,323,546,546,7,2
1220034701,4648.35,15.42,15.82,6.46,1.29,0.63,0.0,277.91,12.94,0.93,7,0,287,294,239,239,7,2
1220034702,7214.36,22.47,22.9,6.88,1.38,0.68,0.0,432.52,12.93,0.93,11,16,305,300,135,135,7,2
1220034703,5218.03,18.86,19.27,5.91,0.98,0.48,0.0,279.14,12.99,0.94,0,11,270,260,237,237,7,2
1220034801,1721.2,6.2,6.61,6.14,1.54,0.72,0.0,144.69,12.54,0.9,7,6,254,255,70,70,7,2
1220034802,3891.56,15.44,15.83,5.5,1.38,0.67,0.0,296.74,12.72,0.92,7,5,239,241,118,118,7,2
1220034803,4418.77,18.06,18.45,5.31,1.33,0.65,0.0,322.76,12.81,0.92,23,10,217,230,189,189,7,2
1220034804,2257.51,13.55,14.4,4.74,1.19,0.57,213.0,700.88,9.53,0.69,5,4,152,153,121,121,7,2
1220034901,1534.97,6.13,6.54,5.48,1.1,0.51,0.0,112.73,12.67,0.91,3,6,232,229,53,53,7,2
1220034902,3343.45,15.04,15.44,4.73,0.95,0.46,0.0,171.4,13.04,0.94,1,11,217,205,154,154,7,2
1220034903,3940.81,17.89,18.27,4.73,0.95,0.46,0.0,265.16,12.93,0.93,19,0,198,216,104,104,7,2
1220034904,393.9,12.37,13.28,0.83,0.21,0.1,7.0,86.32,10.33,0.74,8,9,22,21,15,15,7,2
1220035001,1716.41,22.84,23.21,1.62,0.54,0.27,0.0,108.61,12.91,0.93,3,4,71,70,62,62,7,2
1220035002,5531.69,40.49,41.83,9.94,3.31,1.63,3280.0,3988.44,3.82,0.27,5,0,128,126,49,49,7,0
1220035003,2919.07,19.35,19.78,3.2,1.07,0.52,0.0,155.31,13.07,0.94,4,0,144,147,36,36,7,2
1220035004,2543.19,16.76,17.14,3.24,1.08,0.53,0.0,152.31,12.99,0.94,11,4,138,144,59,59,7,2
1220035101,3180.33,52.03,53.08,3.01,1.0,0.49,1580.0,1830.69,5.63,0.41,2,10,58,50,34,34,7,0
1220035102,1002.22,12.12,12.53,1.8,0.6,0.29,0.0,63.63,12.74,0.92,0,4,80,76,66,66,7,2
1220035103,1750.02,20.0,20.38,1.92,0.64,0.31,0.0,116.38,12.68,0.91,5,6,81,80,29,29,7,2
1220035104,1356.2,16.92,17.32,1.73,0.58,0.28,0.0,67.48,12.86,0.93,0,0,80,76,15,15,7,2
1220035202,3436.2,21.31,22.52,5.49,1.37,0.66,900.0,1451.83,7.94,0.57,14,11,139,142,112,112,7,0
1220035203,3966.47,39.03,39.42,2.16,0.54,0.27,0.0,214.59,13.06,0.94,1,2,99,99,92,92,7,2
1220035204,339.13,3.13,3.57,2.67,0.67,0.3,0.0,53.6,11.29,0.81,14,1,83,96,14,14,7,2
1220035205,998.76,11.19,11.59,1.94,0.48,0.23,0.0,73.6,12.79,0.92,6,0,81,86,71,71,7,2
1220035302,1380.53,13.51,13.96,2.23,0.56,0.27,0.0,96.76,12.69,0.91,2,1,97,98,63,63,7,2
1220035303,3020.31,38.55,38.93,1.66,0.41,0.21,0.0,144.67,13.13,0.95,0,12,79,65,71,71,7,2
1220035304,214.28,2.83,3.26,1.69,0.42,0.19,0.0,19.56,12.34,0.89,2,0,64,66,0,0,7,2
1220035305,943.41,11.55,12.02,1.83,0.46,0.22,0.0,99.16,12.33,0.89,16,3,63,77,48,48,7,2
1220035401,1579.61,21.76,23.08,4.47,1.49,0.72,793.0,1058.88,4.47,0.32,5,5,64,61,39,39,7,0
1220035402,376.81,5.6,5.99,1.51,0.5,0.23,0.0,29.26,12.4,0.89,0,13,63,50,1,1,7,2
1220035403,552.6,10.34,10.73,1.2,0.4,0.19,0.0,39.7,12.43,0.89,3,1,49,50,10,10,7,2
1220035404,1010.34,19.04,19.43,1.19,0.4,0.19,0.0,85.35,12.42,0.89,0,3,52,49,36,36,7,2
1220035501,1072.87,8.19,8.62,3.11,1.04,0.49,0.0,151.12,11.7,0.84,12,0,113,125,65,65,7,2
1220035502,600.05,5.4,5.84,2.4,0.8,0.37,0.0,34.51,12.74,0.92,0,11,102,92,23,23,7,2
1220035503,837.74,9.91,10.35,1.81,0.6,0.29,0.0,45.45,12.89,0.93,1,0,80,81,51,51,7,2
1220035504,1830.28,22.44,23.61,2.15,0.72,0.35,195.0,455.01,10.22,0.74,1,6,77,71,14,14,7,2
1220035600,872.31,35.95,36.41,0.53,0.27,0.13,0.0,58.42,12.67,0.91,4,0,20,24,15,15,7,2
1220035700,941.73,37.37,37.93,0.56,0.28,0.14,0.0,70.23,12.42,0.89,8,0,17,24,16,16,7,2
1220035801,6260.97,26.74,27.96,19.04,6.35,3.09,3728.0,4665.9,3.45,0.25,23,7,203,215,91,91,7,0
1220035802,5601.61,29.89,30.3,4.07,1.36,0.67,0.0,364.62,12.77,0.92,24,0,163,185,140,140,7,2
1220035803,1793.56,10.4,10.81,3.74,1.25,0.6,0.0,100.02,12.78,0.92,0,3,166,163,43,43,7,2
1220035804,2064.66,11.9,12.32,3.82,1.27,0.62,0.0,141.78,12.61,0.91,9,0,159,168,52,52,7,2
1220035901,1626.28,7.46,7.97,4.95,1.65,0.78,0.0,158.06,12.09,0.87,15,3,190,202,81,81,7,2
1220035902,5264.32,30.36,30.77,3.73,1.24,0.61,0.0,296.19,12.9,0.93,8,8,163,163,73,73,7,2
1220035903,1779.72,10.42,10.82,3.71,1.24,0.6,0.0,116.31,12.77,0.92,6,5,159,159,16,16,7,2
1220035904,2010.67,11.73,12.13,3.72,1.24,0.6,0.0,127.25,12.8,0.92,7,1,160,164,30,30,7,2
1220036002,3911.85,14.56,14.96,5.75,1.92,0.93,0.0,226.57,12.97,0.93,2,14,259,249,44,44,7,2
1220036003,2452.97,8.69,9.09,6.12,2.04,0.98,0.0,173.91,12.79,0.92,11,1,261,269,49,49,7,2
1220036004,2600.93,10.01,10.4,5.72,1.91,0.91,0.0,217.32,12.63,0.91,13,0,238,251,83,83,7,2
1220036005,2066.01,8.71,9.15,5.11,1.7,0.81,0.0,136.47,12.83,0.92,2,4,224,222,41,41,7,2
1220036101,2494.24,14.72,15.1,3.66,1.22,0.6,0.0,161.88,12.85,0.93,12,4,154,162,85,85,7,2
1220036102,1600.65,8.59,9.02,4.02,1.34,0.64,0.0,97.69,12.82,0.92,0,0,178,177,45,45,7,2
1220036103,1901.41,9.91,10.35,4.25,1.42,0.68,0.0,156.16,12.49,0.9,22,0,163,184,48,48,7,2
1220036104,2083.4,11.26,12.25,5.26,1.75,0.83,257.0,650.26,9.39,0.68,0,11,171,159,29,29,7,2
1220036201,1739.39,9.79,10.18,3.87,1.29,0.62,0.0,107.86,12.76,0.92,4,1,167,170,38,38,7,2
1220036202,757.94,3.94,4.35,4.22,1.41,0.64,0.0,52.27,12.62,0.91,5,2,170,173,7,7,7,2
1220036203,1552.81,8.23,8.63,4.1,1.37,0.65,0.0,94.15,12.76,0.92,1,0,179,180,18,18,7,2
1220036204,1962.48,10.53,10.92,4.02,1.34,0.65,0.0,109.93,12.87,0.93,1,2,180,176,25,25,7,2
1220036205,1127.17,5.58,5.96,4.39,1.46,0.68,0.0,71.24,12.79,0.92,0,4,189,185,15,15,7,2
1220036206,2188.87,11.26,11.73,4.23,1.41,0.68,0.0,132.08,12.68,0.91,1,3,185,184,17,17,7,2
1220036301,3124.03,12.6,13.56,6.87,2.29,1.09,302.0,922.33,9.68,0.7,12,0,220,230,57,57,7,2
1220036303,2761.49,12.15,12.54,4.92,1.64,0.79,0.0,179.08,12.85,0.92,4,1,217,220,77,77,7,2
1220036304,2146.86,10.47,10.86,4.4,1.47,0.71,0.0,118.9,12.94,0.93,3,4,194,194,20,20,7,2
1220036305,1213.01,5.59,5.99,4.73,1.58,0.74,0.0,81.0,12.74,0.92,6,0,197,203,44,44,7,2
1220036306,2346.6,11.08,11.46,4.53,1.51,0.73,0.0,127.73,12.98,0.93,2,8,203,197,51,51,7,2
1220036400,514.47,50.15,51.63,0.45,0.23,0.11,55.0,109.34,6.2,0.74,2,2,8,8,6,6,7,0
1220036500,576.53,40.56,41.27,0.51,0.25,0.13,0.0,46.28,7.76,0.93,1,2,13,12,12,12,7,0
1220036601,458.07,25.77,27.02,0.59,0.59,0.29,120.0,190.66,8.13,0.59,2,0,15,17,0,0,7,0
1220036602,750.68,27.81,28.2,0.6,0.3,0.15,0.0,56.61,12.51,0.9,1,11,26,15,23,23,7,2
1220036703,589.37,18.29,19.08,0.73,0.73,0.36,5.0,84.28,11.96,0.86,4,3,27,28,0,0,7,2
1220036704,849.29,26.97,27.55,0.69,0.34,0.17,0.0,51.38,12.63,0.91,0,2,31,28,15,15,7,2
1220036801,621.41,8.95,9.42,1.5,0.37,0.18,0.0,40.16,12.78,0.92,1,0,65,66,6,6,7,2
1220036802,1001.31,16.1,16.47,1.16,0.29,0.14,0.0,104.77,14.83,0.89,9,1,52,60,21,21,7,2
1220036901,550.88,9.12,9.52,1.3,0.32,0.16,0.0,38.89,12.92,0.93,0,6,58,51,42,42,7,2
1220036902,405.27,14.66,15.03,0.48,0.12,0.06,0.0,25.52,15.81,0.95,2,1,25,26,10,10,7,2
1220037201,18.4,5.83,6.13,0.07,0.02,0.01,0.0,4.81,12.82,0.77,0,0,3,3,1,1,7,2
1220037301,29.7,5.35,5.94,0.11,0.03,0.01,0.0,2.63,13.88,0.83,0,2,5,3,0,0,7,2
1220046800,464.89,14.11,14.87,1.27,1.27,0.61,0.0,66.17,7.18,0.86,11,11,21,21,0,0,7,0
1220046900,531.32,13.61,14.26,1.45,1.45,0.69,0.0,53.2,7.48,0.9,7,5,31,32,0,0,7,0
1220049700,1129.94,16.86,17.51,2.44,1.22,0.59,0.0,100.34,7.64,0.92,8,8,57,57,23,23,7,0
1220049800,631.82,17.19,18.08,1.36,0.68,0.33,0.0,56.22,7.4,0.89,1,2,34,33,0,0,7,0
1220050101,419.83,16.29,16.95,0.93,0.93,0.45,0.0,41.84,7.68,0.92,7,10,19,15,0,0,7,0
1220050103,462.12,13.0,13.68,1.31,1.31,0.62,0.0,36.84,7.54,0.9,0,12,34,22,0,0,7,0
1220050105,336.42,12.96,13.59,0.93,0.93,0.45,0.0,34.64,7.75,0.93,5,0,20,25,0,0,7,0
1220050106,580.95,15.89,16.63,1.34,1.34,0.64,9.0,78.67,7.52,0.9,1,4,34,31,0,0,7,0
1220050202,420.71,15.69,16.35,0.97,0.97,0.47,0.0,42.7,7.65,0.92,1,18,25,8,0,0,7,0
1220050204,410.72,12.68,13.36,1.21,1.21,0.58,0.0,41.92,7.45,0.89,2,6,29,25,0,0,7,0
1220050205,701.41,16.51,17.23,1.58,1.58,0.76,0.0,71.85,7.43,0.89,5,8,36,33,0,0,7,0
1220050206,396.24,14.64,15.32,1.0,1.0,0.48,0.0,43.05,7.49,0.9,3,0,23,26,0,0,7,0
1220050900,886.37,14.92,15.57,2.15,1.07,0.51,0.0,69.84,7.69,0.92,0,5,57,52,2,2,7,0
1220051000,555.28,15.53,16.19,1.34,0.67,0.32,0.0,55.09,7.4,0.89,8,0,26,34,0,0,7,0
1220051300,153.09,9.91,10.62,0.63,0.63,0.3,0.0,30.96,6.84,0.82,10,5,6,10,0,0,7,0
1220051700,235.98,10.89,11.65,0.89,0.89,0.43,0.0,38.03,6.75,0.81,8,13,13,8,0,0,7,0
1220052000,93.64,11.16,11.83,0.35,0.35,0.17,0.0,23.55,6.75,0.81,8,1,1,7,0,0,7,0
1220052100,62.87,10.34,11.03,0.24,0.24,0.12,0.0,13.54,7.04,0.85,4,2,2,4,0,0,7,0
1220052502,225.18,18.49,19.15,0.47,0.47,0.23,0.0,24.46,7.25,0.87,5,3,7,9,0,0,7,0
1220052503,530.01,40.19,40.87,0.5,0.5,0.24,0.0,45.57,7.39,0.89,1,2,12,11,0,0,7,0
1220052504,263.71,19.94,20.66,0.5,0.5,0.24,0.0,30.76,7.38,0.89,7,0,6,13,0,0,7,0
1220052601,352.38,18.37,19.04,0.73,0.73,0.36,0.0,42.11,7.28,0.87,10,4,9,15,0,0,7,0
1220052603,631.18,19.57,20.22,1.19,1.19,0.58,0.0,61.59,7.54,0.9,6,8,26,23,0,0,7,0
1220052604,1243.41,41.46,42.38,1.15,1.15,0.57,22.0,146.07,7.18,0.86,2,2,28,27,0,0,7,0
1220053400,2275.52,39.44,40.07,2.12,1.06,0.52,0.0,201.48,7.58,0.91,5,18,52,39,37,37,7,0
1220053500,1285.96,41.02,41.7,1.19,0.6,0.29,0.0,122.49,7.29,0.88,8,5,23,26,2,2,7,0
1220054200,427.39,24.64,25.33,0.62,0.62,0.31,0.0,43.28,7.7,0.92,3,11,14,6,0,0,7,0
1220054400,161.28,22.65,23.43,0.27,0.27,0.13,0.0,15.1,7.41,0.89,2,5,5,2,0,0,7,0
1220054500,110.99,22.01,22.69,0.18,0.18,0.09,0.0,11.71,7.66,0.92,2,3,3,2,0,0,7,0
1220054600,188.8,9.87,10.8,0.85,0.85,0.4,7.0,49.2,6.15,0.74,8,1,11,17,0,0,7,0
1220054700,114.05,9.14,9.88,0.52,0.52,0.24,0.0,17.28,6.72,0.81,6,3,6,9,0,0,7,0
1220056300,695.61,46.0,46.67,0.55,0.55,0.27,0.0,60.34,7.62,0.91,4,7,11,8,0,0,7,0
1220056400,256.45,50.66,51.53,0.2,0.2,0.1,0.0,22.07,6.9,0.83,0,2,5,3,0,0,7,0
1220057700,1104.67,185.06,186.38,0.74,0.74,0.37,0.0,249.36,2.25,0.81,6,0,0,6,0,0,7,0
1220057800,5856.18,208.05,209.87,3.93,3.93,1.96,148.0,1586.66,2.0,0.72,16,11,12,17,0,0,7,0
1220058100,178.36,11.25,12.0,0.57,0.57,0.27,0.0,15.71,7.64,0.92,0,10,15,5,0,0,7,0
1220058200,683.26,18.35,19.58,2.19,2.19,1.04,199.0,307.53,4.68,0.56,2,0,33,35,0,0,7,0
1220058600,690.85,77.1,79.07,1.26,1.26,0.62,36.0,195.87,1.99,0.72,5,4,4,5,0,0,7,0
1220058700,1697.6,69.49,71.19,3.09,3.09,1.53,0.0,400.33,2.21,0.8,15,10,10,14,0,0,7,0
1220058904,1393.84,48.61,50.2,1.22,1.22,0.6,171.0,354.6,6.43,0.77,12,6,16,22,0,0,7,0
1220059003,1206.4,39.78,40.4,1.11,1.11,0.55,0.0,116.5,7.61,0.91,8,2,22,28,0,0,7,0
1220059100,382.22,47.19,48.01,0.3,0.3,0.15,4.0,42.91,7.47,0.9,2,2,6,6,0,0,7,0
1220059200,593.09,48.96,49.67,0.44,0.44,0.22,0.0,50.26,7.59,0.91,1,8,11,4,0,0,7,0
1220059300,287.35,25.08,25.86,0.44,0.44,0.21,0.0,31.58,7.27,0.87,4,5,8,6,0,0,7,0
1220059400,857.72,26.22,27.04,1.23,1.23,0.6,0.0,88.02,7.36,0.88,11,0,21,32,0,0,7,0
1220059600,264.22,37.35,38.06,0.27,0.27,0.14,0.0,26.59,7.17,0.86,2,5,5,2,0,0,7,0
1220059700,74.32,36.96,37.74,0.07,0.07,0.04,0.0,7.53,7.78,0.93,1,1,1,1,0,0,7,0
1220060000,311.4,23.52,24.15,0.27,0.27,0.13,0.0,51.1,13.65,0.82,6,5,7,8,0,0,7,2
1220060100,405.28,23.35,23.85,0.33,0.33,0.16,0.0,34.71,14.67,0.88,0,11,17,6,0,0,7,2
1220060701,842.84,104.87,107.46,1.09,1.09,0.54,0.0,205.87,2.04,0.73,2,6,6,2,0,0,7,0
1220060702,635.99,41.67,43.37,2.02,2.02,0.98,0.0,154.84,2.13,0.77,3,4,12,11,0,0,7,0
1220060801,752.59,40.9,43.06,2.39,2.39,1.15,0.0,177.51,2.15,0.77,0,12,18,6,0,0,7,0
1220060802,814.04,101.97,104.02,1.06,1.06,0.52,0.0,186.76,2.11,0.76,3,5,5,3,0,0,7,0
1220061100,895.91,19.22,19.53,0.83,0.21,0.1,0.0,59.17,15.53,0.93,6,5,40,41,88,88,7,2
1220061200,3033.28,33.88,35.34,2.82,0.71,0.35,944.0,1451.1,8.58,0.51,13,10,74,77,13,13,7,0
1220061300,1245.22,38.34,39.14,1.2,0.6,0.29,0.0,115.72,7.52,0.9,10,3,22,29,39,39,7,0
1220061400,1394.44,39.85,40.74,1.34,1.34,0.66,35.0,174.24,7.22,0.87,10,11,25,24,0,0,7,0
1220061500,391.03,7.73,8.05,0.96,0.24,0.12,0.0,43.71,14.67,0.88,8,10,41,39,26,26,7,2
1220061600,576.0,7.07,7.38,1.42,0.35,0.17,0.0,30.08,15.99,0.96,2,5,76,74,0,0,7,2
1220061800,172.26,42.11,43.59,0.15,0.15,0.08,3.0,27.79,7.27,0.87,3,1,1,3,0,0,7,0
1220061900,172.03,42.44,43.23,0.14,0.14,0.07,0.0,15.95,7.78,0.93,1,2,3,2,0,0,7,0
1220062001,174.36,28.43,29.12,0.23,0.23,0.11,0.0,15.02,7.54,0.91,0,2,6,4,0,0,7,0
1220062002,153.99,11.2,11.91,0.5,0.5,0.24,0.0,19.19,7.58,0.91,1,2,12,11,0,0,7,0
1220062101,55.69,10.52,11.17,0.18,0.18,0.09,0.0,4.47,8.08,0.97,0,2,5,3,0,0,7,0
1220062102,95.63,31.36,32.38,0.12,0.12,0.06,0.0,11.22,6.78,0.81,2,0,1,3,0,0,7,0
1220062300,1856.09,23.49,23.8,1.41,0.35,0.17,0.0,130.36,15.59,0.94,16,3,62,76,7,7,7,2
1220062400,1343.09,33.66,34.43,0.71,0.18,0.09,0.0,78.92,15.38,0.92,1,3,39,36,41,41,7,2
1220062500,565.25,94.1,96.16,0.76,0.76,0.38,0.0,126.8,2.2,0.79,2,4,4,2,0,0,7,0
1220062600,284.85,95.74,97.29,0.38,0.38,0.19,0.0,67.83,2.18,0.78,3,0,0,3,0,0,7,0
1220062900,222.75,27.33,28.23,0.3,0.3,0.15,6.0,32.76,7.39,0.89,3,5,5,3,0,0,7,0
1220063000,784.74,24.83,25.51,1.18,1.18,0.58,0.0,70.86,7.41,0.89,7,7,24,24,0,0,7,0
1220063100,327.9,108.9,111.07,0.37,0.37,0.18,0.0,73.68,2.26,0.81,0,3,3,0,0,0,7,0
1220063200,725.07,104.36,105.81,0.9,0.9,0.45,0.0,171.25,2.17,0.78,6,1,1,6,0,0,7,0
1220063300,886.86,25.55,26.93,1.95,1.95,0.94,338.0,488.95,4.88,0.44,1,3,32,30,0,0,7,0
1220063400,548.51,13.35,14.13,1.21,1.21,0.57,0.0,67.46,9.3,0.84,3,5,36,34,0,0,7,0
1220063500,499.25,45.0,45.76,0.41,0.41,0.21,5.0,46.67,7.42,0.89,1,10,10,1,0,0,7,0
1220063600,225.06,55.35,57.06,0.17,0.17,0.09,17.0,47.42,6.37,0.76,4,0,0,4,0,0,7,0
1220063800,525.09,40.07,40.86,0.48,0.48,0.24,0.0,52.6,7.5,0.9,6,6,7,7,0,0,7,0
1220063900,172.05,9.55,10.22,0.63,0.63,0.3,0.0,13.75,7.89,0.95,0,9,17,8,0,0,7,0
1220064000,380.55,12.26,13.31,1.4,1.4,0.66,37.0,100.43,6.05,0.73,3,6,26,23,0,0,7,0
1220064100,238.51,7.74,8.15,0.79,0.79,0.37,0.0,73.79,10.9,0.65,11,11,19,19,0,0,7,2
1220064200,173.53,7.96,8.68,0.57,0.29,0.13,0.0,54.47,10.24,0.61,0,4,20,16,12,12,7,2
1220064300,368.97,122.42,124.54,0.36,0.36,0.18,0.0,76.65,2.33,0.84,0,3,3,0,0,0,7,0
1220064400,1523.09,138.93,140.87,1.45,1.45,0.72,16.0,374.38,2.11,0.76,10,1,1,10,0,0,7,0
1220064500,4824.42,439.63,441.69,1.47,1.47,0.73,0.0,1148.91,2.08,0.75,4,7,7,3,0,0,7,0
1220064600,5586.62,439.91,442.14,1.74,1.74,0.87,0.0,1404.64,2.03,0.73,1,11,12,2,0,0,7,0
1220064700,139.32,11.18,11.85,0.46,0.46,0.22,0.0,11.86,7.46,0.9,0,9,12,3,0,0,7,0
1220064800,591.77,74.17,76.11,1.06,1.06,0.52,0.0,138.23,2.1,0.76,4,4,4,4,0,0,7,0
